timestamp,flow_key,pkt_count,byte_count,duration_s,avg_pkt_size,avg_iat_ms,max_iat_ms
1776293678.4092925,172.20.211.225,104.120.129.44,51192,443,TCP,1,55,0.0,55.0,0.0,0
1776293678.4092925,104.120.129.44,172.20.211.225,443,51192,TCP,1,66,0.0,66.0,0.0,0
1776293678.4092925,172.20.211.225,173.194.219.95,65434,443,UDP,1,71,0.0,71.0,0.0,0
1776293678.4092925,173.194.219.95,172.20.211.225,443,65434,UDP,1,67,0.0,67.0,0.0,0
1776293683.41557,172.20.211.225,104.18.13.46,55619,80,TCP,4,228,0.0507,57.0,16.9,50.7
1776293683.41557,104.18.13.46,172.20.211.225,80,55619,TCP,3,186,0.0507,62.0,25.35,50.7
1776293683.41557,172.20.211.225,128.192.0.0,61613,53,UDP,2,178,0.3035,89.0,303.49,303.49
1776293683.41557,128.192.0.0,172.20.211.225,53,61613,UDP,2,986,0.3035,493.0,303.49,303.49
1776293683.41557,172.20.211.225,104.208.16.92,55620,443,TCP,16,5407,0.7096,337.94,47.31,253.84
1776293683.41557,104.208.16.92,172.20.211.225,443,55620,TCP,15,5678,0.609,378.53,43.5,355.36
1776293683.41557,172.20.211.225,104.208.16.92,55621,443,TCP,15,3650,0.4061,243.33,29.01,101.65
1776293683.41557,104.208.16.92,172.20.211.225,443,55621,TCP,12,5356,0.3552,446.33,32.29,101.33
1776293683.41557,162.247.241.14,172.20.211.225,443,49375,TCP,1,60,0.0,60.0,0.0,0
1776293683.41557,172.20.211.225,162.247.241.14,49375,443,TCP,1,54,0.0,54.0,0.0,0
1776293683.41557,172.20.211.225,172.64.155.209,63440,443,UDP,18,17441,0.2545,968.94,14.97,102.18
1776293683.41557,172.64.155.209,172.20.211.225,443,63440,UDP,5,1865,0.2545,373.0,63.64,102.18
1776293683.41557,23.1.33.216,172.20.211.225,443,56808,UDP,8,535,1.4641,66.88,209.16,253.55
1776293683.41557,172.20.211.225,23.1.33.216,56808,443,UDP,8,574,1.3618,71.75,194.54,252.96
1776293683.41557,172.20.211.225,162.247.241.14,64396,443,TCP,1,55,0.0,55.0,0.0,0
1776293683.41557,162.247.241.14,172.20.211.225,443,64396,TCP,1,66,0.0,66.0,0.0,0
1776293683.41557,173.194.219.95,172.20.211.225,443,65434,UDP,1,201,0.0,201.0,0.0,0
1776293683.41557,172.20.211.225,173.194.219.95,65434,443,UDP,1,75,0.0,75.0,0.0,0
1776293688.4196851,172.20.211.225,23.1.33.216,56808,443,UDP,5,355,3.2351,71.0,808.78,1668.91
1776293688.4196851,23.1.33.216,172.20.211.225,443,56808,UDP,5,330,3.1845,66.0,796.13,1618.05
1776293688.4196851,172.20.211.225,13.107.213.40,65343,443,TCP,1,55,0.0,55.0,0.0,0
1776293688.4196851,13.107.213.40,172.20.211.225,443,65343,TCP,1,66,0.0,66.0,0.0,0
1776293688.4196851,172.20.211.225,104.18.13.46,55622,80,TCP,4,228,0.0509,57.0,16.96,50.36
1776293688.4196851,104.18.13.46,172.20.211.225,80,55622,TCP,2,126,0.0509,63.0,50.87,50.87
1776293688.4196851,172.20.211.225,172.64.155.209,63440,443,UDP,20,20217,0.3569,1010.85,18.78,203.99
1776293688.4196851,172.64.155.209,172.20.211.225,443,63440,UDP,7,2189,0.3054,312.71,50.9,202.97
1776293693.4242759,172.20.211.225,104.18.13.46,55623,80,TCP,4,228,0.0507,57.0,16.91,50.73
1776293693.4242759,104.18.13.46,172.20.211.225,80,55623,TCP,3,186,0.0507,62.0,25.37,50.73
1776293693.4242759,172.20.211.225,23.1.33.216,56808,443,UDP,1,71,0.0,71.0,0.0,0
1776293693.4242759,23.1.33.216,172.20.211.225,443,56808,UDP,2,174,1.8202,87.0,1820.21,1820.21
1776293693.4242759,172.64.148.235,172.20.211.225,443,61751,TCP,2,138,0.0034,69.0,3.43,3.43
1776293693.4242759,172.20.211.225,172.64.148.235,61751,443,TCP,1,82,0.0,82.0,0.0,0
1776293693.4242759,172.20.211.225,172.64.155.209,63440,443,UDP,10,10373,0.102,1037.3,11.33,101.99
1776293693.4242759,172.64.155.209,172.20.211.225,443,63440,UDP,5,1240,0.102,248.0,25.5,100.96
1776293693.4242759,172.64.148.235,172.20.211.225,443,52755,TCP,2,138,0.0,69.0,0.0,0.0
1776293693.4242759,172.20.211.225,172.64.148.235,52755,443,TCP,1,82,0.0,82.0,0.0,0
1776293693.4242759,172.20.211.225,20.44.10.122,64206,443,TCP,5,3300,0.1526,660.0,38.16,101.7
1776293693.4242759,20.44.10.122,172.20.211.225,443,64206,TCP,6,481,0.203,80.17,40.61,101.84
1776293698.47068,104.18.39.21,172.20.211.225,443,65232,TCP,2,138,0.0504,69.0,50.44,50.44
1776293698.47068,172.20.211.225,104.18.39.21,65232,443,TCP,1,82,0.0,82.0,0.0,0
1776293698.47068,172.20.211.225,20.44.10.122,64206,443,TCP,3,3110,0.1031,1036.67,51.54,103.09
1776293698.47068,172.20.211.225,104.18.13.46,55624,80,TCP,4,228,0.0508,57.0,16.94,50.82
1776293698.47068,104.18.13.46,172.20.211.225,80,55624,TCP,2,126,0.0508,63.0,50.82,50.82
1776293698.47068,20.44.10.122,172.20.211.225,443,64206,TCP,3,268,0.0,89.33,0.0,0.0
1776293698.47068,172.20.211.225,162.247.241.14,49375,443,TCP,1,55,0.0,55.0,0.0,0
1776293698.47068,162.247.241.14,172.20.211.225,443,49375,TCP,1,66,0.0,66.0,0.0,0
1776293698.47068,172.20.211.225,172.64.155.209,63440,443,UDP,100,107581,0.8115,1075.81,8.2,301.75
1776293698.47068,172.64.155.209,172.20.211.225,443,63440,UDP,55,61752,0.7608,1122.76,14.09,352.85
1776293698.47068,162.247.241.14,172.20.211.225,443,64396,TCP,1,60,0.0,60.0,0.0,0
1776293698.47068,172.20.211.225,162.247.241.14,64396,443,TCP,1,54,0.0,54.0,0.0,0
1776293698.47068,172.20.211.225,173.194.219.95,65434,443,UDP,1,71,0.0,71.0,0.0,0
1776293698.47068,173.194.219.95,172.20.211.225,443,65434,UDP,1,67,0.0,67.0,0.0,0
1776293703.476004,172.64.155.209,172.20.211.225,443,63440,UDP,57,16480,4.6998,289.12,83.93,605.01
1776293703.476004,172.20.211.225,172.64.155.209,63440,443,UDP,79,72613,4.6998,919.15,60.25,605.01
1776293703.476004,172.20.211.225,150.171.29.11,61315,443,TCP,1,55,0.0,55.0,0.0,0
1776293703.476004,150.171.29.11,172.20.211.225,443,61315,TCP,1,66,0.0,66.0,0.0,0
1776293703.476004,172.20.211.225,140.82.112.25,54958,443,TCP,1,55,0.0,55.0,0.0,0
1776293703.476004,140.82.112.25,172.20.211.225,443,54958,TCP,1,70,0.0,70.0,0.0,0
1776293703.476004,172.20.211.225,104.18.13.46,55625,80,TCP,4,228,0.0508,57.0,16.95,50.84
1776293703.476004,104.18.13.46,172.20.211.225,80,55625,TCP,3,186,0.0,62.0,0.0,0.0
1776293703.476004,140.82.113.21,172.20.211.225,443,59320,TCP,3,243,0.0511,81.0,25.57,51.15
1776293703.476004,172.20.211.225,140.82.113.21,59320,443,TCP,2,108,0.0511,54.0,51.15,51.15
1776293703.476004,172.20.211.225,142.251.150.119,49945,443,UDP,1,71,0.0,71.0,0.0,0
1776293703.476004,142.251.150.119,172.20.211.225,443,49945,UDP,1,66,0.0,66.0,0.0,0
1776293703.476004,172.20.211.225,104.18.29.130,53005,443,TCP,2,260,0.5542,130.0,554.2,554.2
1776293703.476004,104.18.29.130,172.20.211.225,443,53005,TCP,2,146,0.5037,73.0,503.74,503.74
1776293703.476004,172.20.211.225,104.120.129.44,56308,443,TCP,1,55,0.0,55.0,0.0,0
1776293703.476004,104.120.129.44,172.20.211.225,443,56308,TCP,1,66,0.0,66.0,0.0,0
1776293703.476004,172.20.211.225,128.192.0.0,61613,53,UDP,1,74,0.0,74.0,0.0,0
1776293703.476004,172.20.211.225,128.192.0.1,61613,53,UDP,1,74,0.0,74.0,0.0,0
1776293703.476004,128.192.0.0,172.20.211.225,53,61613,UDP,1,531,0.0,531.0,0.0,0
1776293703.476004,172.20.211.225,140.82.112.6,55626,443,TCP,9,2144,0.203,238.22,25.38,152.06
1776293703.476004,128.192.0.1,172.20.211.225,53,61613,UDP,1,531,0.0,531.0,0.0,0
1776293703.476004,140.82.112.6,172.20.211.225,443,55626,TCP,10,5347,0.2041,534.7,22.68,152.06
1776293708.4936137,173.194.219.95,172.20.211.225,443,65434,UDP,3,467,0.001,155.67,0.51,1.02
1776293708.4936137,172.20.211.225,128.192.0.1,58089,53,TCP,6,376,0.001,62.67,0.2,1.02
1776293708.4936137,172.20.211.225,128.192.0.1,57023,53,TCP,6,376,0.001,62.67,0.2,1.02
1776293708.4936137,172.20.211.225,173.194.219.95,65434,443,UDP,2,151,0.001,75.5,1.02,1.02
1776293708.4936137,128.192.0.1,172.20.211.225,53,58089,TCP,5,438,0.001,87.6,0.26,1.02
1776293708.4936137,128.192.0.1,172.20.211.225,53,57023,TCP,5,652,0.001,130.4,0.26,1.02
1776293708.4936137,172.20.211.225,128.192.0.1,49387,53,TCP,6,387,0.0519,64.5,10.39,50.93
1776293708.4936137,172.20.211.225,128.192.0.1,50597,53,TCP,6,387,0.001,64.5,0.2,1.02
1776293708.4936137,128.192.0.1,172.20.211.225,53,49387,TCP,5,411,0.0509,82.2,12.73,50.93
1776293708.4936137,128.192.0.1,172.20.211.225,53,50597,TCP,5,625,0.0,125.0,0.0,0.0
1776293708.4936137,172.20.211.225,172.253.145.94,52195,443,UDP,10,5068,0.1054,506.8,11.72,52.98
1776293708.4936137,172.20.211.225,108.177.122.95,51436,443,UDP,10,5050,0.0036,505.0,0.4,1.52
1776293708.4936137,108.177.122.95,172.20.211.225,443,51436,UDP,13,6073,0.0021,467.15,0.17,1.05
1776293708.4936137,172.253.145.94,172.20.211.225,443,52195,UDP,13,6400,0.0535,492.31,4.46,50.95
1776293708.4936137,172.20.211.225,108.177.122.95,50692,443,UDP,10,6833,0.0525,683.3,5.83,52.47
1776293708.4936137,108.177.122.95,172.20.211.225,443,50692,UDP,12,6020,0.0525,501.67,4.77,50.95
1776293708.4936137,172.64.155.209,172.20.211.225,443,63440,UDP,35,7357,4.6565,210.2,136.95,1009.17
1776293708.4936137,172.20.211.225,172.64.155.209,63440,443,UDP,44,33224,4.7069,755.09,109.46,1009.17
1776293708.4936137,172.20.211.225,104.18.13.46,50598,80,TCP,4,228,0.0505,57.0,16.84,50.53
1776293708.4936137,104.18.13.46,172.20.211.225,80,50598,TCP,2,126,0.0,63.0,0.0,0.0
1776293708.4936137,172.20.211.225,150.171.30.11,62702,443,TCP,1,55,0.0,55.0,0.0,0
1776293708.4936137,150.171.30.11,172.20.211.225,443,62702,TCP,1,66,0.0,66.0,0.0,0
1776293708.4936137,172.20.211.225,13.107.213.40,49225,443,TCP,1,55,0.0,55.0,0.0,0
1776293708.4936137,13.107.213.40,172.20.211.225,443,49225,TCP,1,66,0.0,66.0,0.0,0
1776293708.4936137,172.20.211.225,128.192.0.1,53218,53,TCP,6,390,0.001,65.0,0.2,1.01
1776293708.4936137,172.20.211.225,128.192.0.1,62013,53,TCP,6,390,0.001,65.0,0.2,1.01
1776293708.4936137,128.192.0.1,172.20.211.225,53,53218,TCP,5,556,0.001,111.2,0.25,1.01
1776293708.4936137,128.192.0.1,172.20.211.225,53,62013,TCP,5,848,0.001,169.6,0.25,1.01
1776293708.4936137,172.20.211.225,104.120.129.43,54713,443,TCP,6,3011,0.0,501.83,0.0,0.0
1776293708.4936137,104.120.129.43,172.20.211.225,443,54713,TCP,7,1416,0.0,202.29,0.0,0.0
1776293708.4936137,172.20.211.225,99.84.237.4,54716,443,TCP,1,55,0.0,55.0,0.0,0
1776293708.4936137,99.84.237.4,172.20.211.225,443,54716,TCP,1,66,0.0,66.0,0.0,0
1776293708.4936137,172.20.211.225,150.171.27.10,60170,443,TCP,1,55,0.0,55.0,0.0,0
1776293708.4936137,172.20.211.225,150.171.29.12,54220,443,TCP,1,55,0.0,55.0,0.0,0
1776293708.4936137,172.20.211.225,172.20.96.101,54714,7680,TCP,5,357,0.001,71.4,0.25,1.01
1776293708.4936137,150.171.27.10,172.20.211.225,443,60170,TCP,1,66,0.0,66.0,0.0,0
1776293708.4936137,150.171.29.12,172.20.211.225,443,54220,TCP,1,66,0.0,66.0,0.0,0
1776293708.4936137,172.20.96.101,172.20.211.225,7680,54714,TCP,3,178,0.001,59.33,0.51,1.01
1776293708.4936137,142.251.150.119,172.20.211.225,443,49945,UDP,1,109,0.0,109.0,0.0,0
1776293708.4936137,172.20.211.225,142.251.151.119,59689,443,UDP,7,4293,0.001,613.29,0.17,1.03
1776293708.4936137,142.251.151.119,172.20.211.225,443,59689,UDP,9,4756,0.001,528.44,0.13,1.03
1776293708.4936137,172.20.211.225,128.192.0.0,62407,53,UDP,1,98,0.0,98.0,0.0,0
1776293708.4936137,128.192.0.0,172.20.211.225,53,62407,UDP,1,543,0.0,543.0,0.0,0
1776293708.4936137,172.20.211.225,140.82.113.22,54715,443,TCP,10,5000,0.2036,500.0,22.63,100.92
1776293708.4936137,140.82.113.22,172.20.211.225,443,54715,TCP,11,7398,0.1536,672.55,15.36,100.92
1776293708.4936137,172.20.211.225,104.120.129.48,53645,443,TCP,1,55,0.0,55.0,0.0,0
1776293708.4936137,104.120.129.48,172.20.211.225,443,53645,TCP,1,66,0.0,66.0,0.0,0
1776293713.5015662,172.64.155.209,172.20.211.225,443,63440,UDP,32,7260,4.7026,226.88,151.7,453.13
1776293713.5015662,172.20.211.225,172.64.155.209,63440,443,UDP,43,29144,4.7026,677.77,111.97,452.58
1776293713.5015662,172.20.211.225,104.120.129.48,55202,443,TCP,1,55,0.0,55.0,0.0,0
1776293713.5015662,104.120.129.48,172.20.211.225,443,55202,TCP,1,66,0.0,66.0,0.0,0
1776293713.5015662,172.20.211.225,104.18.13.46,54717,80,TCP,4,228,0.0506,57.0,16.87,50.62
1776293713.5015662,104.18.13.46,172.20.211.225,80,54717,TCP,2,126,0.0506,63.0,50.62,50.62
1776293713.5015662,172.20.211.225,104.120.129.54,55913,443,TCP,1,55,0.0,55.0,0.0,0
1776293713.5015662,104.120.129.54,172.20.211.225,443,55913,TCP,1,66,0.0,66.0,0.0,0
1776293713.5015662,172.64.148.235,172.20.211.225,443,61751,TCP,2,138,0.0503,69.0,50.3,50.3
1776293713.5015662,172.20.211.225,172.64.148.235,61751,443,TCP,1,82,0.0,82.0,0.0,0
1776293713.5015662,162.247.241.14,172.20.211.225,443,49375,TCP,1,60,0.0,60.0,0.0,0
1776293713.5015662,172.20.211.225,162.247.241.14,49375,443,TCP,1,54,0.0,54.0,0.0,0
1776293713.5015662,172.20.211.225,54.157.30.75,63957,443,TCP,1,86,0.0,86.0,0.0,0
1776293713.5015662,172.20.211.225,128.192.0.1,58850,53,TCP,6,366,0.001,61.0,0.21,1.04
1776293713.5015662,172.20.211.225,128.192.0.1,56754,53,TCP,6,366,0.001,61.0,0.21,1.04
1776293713.5015662,128.192.0.1,172.20.211.225,53,58850,TCP,5,413,0.001,82.6,0.26,1.04
1776293713.5015662,128.192.0.1,172.20.211.225,53,56754,TCP,5,581,0.0,116.2,0.0,0.0
1776293713.5015662,172.20.211.225,54.157.30.75,54550,443,TCP,13,4452,0.0516,342.46,4.3,51.6
1776293713.5015662,54.157.30.75,172.20.211.225,443,63957,TCP,1,60,0.0,60.0,0.0,0
1776293713.5015662,54.157.30.75,172.20.211.225,443,54550,TCP,15,4504,0.1017,300.27,7.27,101.73
1776293713.5015662,172.64.148.235,172.20.211.225,443,52755,TCP,2,138,0.0503,69.0,50.33,50.33
1776293713.5015662,172.20.211.225,172.64.148.235,52755,443,TCP,1,82,0.0,82.0,0.0,0
1776293713.5015662,172.20.211.225,13.107.213.40,62930,443,TCP,1,55,0.0,55.0,0.0,0
1776293713.5015662,13.107.213.40,172.20.211.225,443,62930,TCP,1,60,0.0,60.0,0.0,0
1776293713.5015662,162.247.241.14,172.20.211.225,443,64396,TCP,1,60,0.0,60.0,0.0,0
1776293713.5015662,172.20.211.225,162.247.241.14,64396,443,TCP,1,54,0.0,54.0,0.0,0
1776293718.510432,172.64.155.209,172.20.211.225,443,63440,UDP,20,5192,4.8555,259.6,255.55,402.81
1776293718.510432,172.20.211.225,172.64.155.209,63440,443,UDP,18,1570,4.8046,87.22,282.62,453.13
1776293718.510432,172.20.211.225,35.190.80.1,60351,443,UDP,8,4017,0.0516,502.12,7.37,50.54
1776293718.510432,35.190.80.1,172.20.211.225,443,60351,UDP,10,3985,0.1024,398.5,11.38,51.57
1776293718.510432,172.20.211.225,35.190.80.1,62707,443,TCP,5,2368,0.0516,473.6,12.89,51.57
1776293718.510432,104.18.39.21,172.20.211.225,443,65232,TCP,2,138,0.0,69.0,0.0,0.0
1776293718.510432,172.20.211.225,104.18.39.21,65232,443,TCP,1,82,0.0,82.0,0.0,0
1776293718.510432,35.190.80.1,172.20.211.225,443,62707,TCP,4,1064,0.0,266.0,0.0,0.0
1776293718.510432,172.20.211.225,172.183.7.194,49526,443,TCP,1,55,0.0,55.0,0.0,0
1776293718.510432,172.183.7.194,172.20.211.225,443,49526,TCP,1,66,0.0,66.0,0.0,0
1776293718.510432,140.82.112.25,172.20.211.225,443,54958,TCP,2,147,0.0505,73.5,50.51,50.51
1776293718.510432,172.20.211.225,140.82.112.25,54958,443,TCP,1,83,0.0,83.0,0.0,0
1776293718.510432,172.20.211.225,150.171.29.11,55616,443,TCP,1,55,0.0,55.0,0.0,0
1776293718.510432,150.171.29.11,172.20.211.225,443,55616,TCP,1,66,0.0,66.0,0.0,0
1776293718.510432,172.20.211.225,104.18.13.46,62708,80,TCP,4,228,0.0509,57.0,16.98,50.94
1776293718.510432,104.18.13.46,172.20.211.225,80,62708,TCP,2,126,0.0509,63.0,50.94,50.94
1776293723.51614,172.20.211.225,108.177.122.95,50692,443,UDP,1,71,0.0,71.0,0.0,0
1776293723.51614,108.177.122.95,172.20.211.225,443,50692,UDP,1,65,0.0,65.0,0.0,0
1776293723.51614,172.20.211.225,104.16.116.50,57166,443,TCP,1,55,0.0,55.0,0.0,0
1776293723.51614,104.16.116.50,172.20.211.225,443,57166,TCP,1,66,0.0,66.0,0.0,0
1776293723.51614,172.64.155.209,172.20.211.225,443,63440,UDP,15,4123,4.1975,274.87,299.82,554.28
1776293723.51614,172.20.211.225,172.64.155.209,63440,443,UDP,15,1305,4.1471,87.0,296.22,554.28
1776293723.51614,172.20.211.225,23.49.5.148,58427,443,TCP,1,55,0.0,55.0,0.0,0
1776293723.51614,23.49.5.148,172.20.211.225,443,58427,TCP,1,60,0.0,60.0,0.0,0
1776293723.51614,172.20.211.225,23.49.5.140,60240,443,TCP,1,55,0.0,55.0,0.0,0
1776293723.51614,23.49.5.140,172.20.211.225,443,60240,TCP,1,60,0.0,60.0,0.0,0
1776293723.51614,172.20.211.225,104.18.13.46,62710,80,TCP,4,228,0.0506,57.0,16.87,50.6
1776293723.51614,104.18.13.46,172.20.211.225,80,62710,TCP,2,126,0.0506,63.0,50.6,50.6
1776293723.51614,54.157.30.75,172.20.211.225,443,63957,TCP,2,138,0.0,69.0,0.0,0.0
1776293723.51614,172.20.211.225,54.157.30.75,63957,443,TCP,1,82,0.0,82.0,0.0,0
1776293723.51614,172.20.211.225,20.190.135.5,59792,443,TCP,2,108,0.0,54.0,0.0,0.0
1776293723.51614,20.190.135.5,172.20.211.225,443,59792,TCP,1,60,0.0,60.0,0.0,0
1776293723.51614,172.20.211.225,52.96.69.50,59793,443,TCP,2,108,0.0,54.0,0.0,0.0
1776293723.51614,172.20.211.225,52.96.69.50,59794,443,TCP,2,108,0.0,54.0,0.0,0.0
1776293723.51614,52.96.69.50,172.20.211.225,443,59793,TCP,1,60,0.0,60.0,0.0,0
1776293723.51614,52.96.69.50,172.20.211.225,443,59794,TCP,1,60,0.0,60.0,0.0,0
1776293723.51614,172.20.211.225,104.120.129.44,51192,443,TCP,1,55,0.0,55.0,0.0,0
1776293723.51614,104.120.129.44,172.20.211.225,443,51192,TCP,1,66,0.0,66.0,0.0,0
1776293723.51614,172.20.211.225,128.192.0.0,62407,53,UDP,1,91,0.0,91.0,0.0,0
1776293723.51614,128.192.0.0,172.20.211.225,53,62407,UDP,1,542,0.0,542.0,0.0,0
1776293723.51614,172.20.211.225,13.71.55.58,62712,443,TCP,3,388,0.202,129.33,101.01,202.03
1776293723.51614,13.71.55.58,172.20.211.225,443,62712,TCP,1,66,0.0,66.0,0.0,0
1776293728.5318174,13.71.55.58,172.20.211.225,443,62712,TCP,10,4871,0.909,487.1,101.0,252.47
1776293728.5318174,172.20.211.225,13.71.55.58,62712,443,TCP,9,1598,0.909,177.56,113.63,302.51
1776293728.5318174,108.177.122.95,172.20.211.225,443,50692,UDP,4,1659,3.4986,414.75,1166.19,3498.56
1776293728.5318174,172.20.211.225,108.177.122.95,50692,443,UDP,3,490,3.4986,163.33,1749.28,3448.25
1776293728.5318174,172.64.155.209,172.20.211.225,443,63440,UDP,18,5119,4.3569,284.39,256.29,506.06
1776293728.5318174,172.20.211.225,172.64.155.209,63440,443,UDP,17,1484,4.3569,87.29,272.31,506.06
1776293728.5318174,172.20.211.225,13.71.55.58,62713,443,TCP,13,2036,1.3721,156.62,114.35,252.66
1776293728.5318174,13.71.55.58,172.20.211.225,443,62713,TCP,11,4895,1.1197,445.0,111.97,257.44
1776293728.5318174,172.20.211.225,104.18.13.46,62714,80,TCP,4,228,0.0514,57.0,17.13,50.88
1776293728.5318174,104.18.13.46,172.20.211.225,80,62714,TCP,3,186,0.0509,62.0,25.43,50.85
1776293728.5318174,172.20.211.225,128.192.0.1,49169,53,TCP,6,376,0.001,62.67,0.2,1.02
1776293728.5318174,172.20.211.225,128.192.0.1,53684,53,TCP,6,376,0.001,62.67,0.2,1.02
1776293728.5318174,128.192.0.1,172.20.211.225,53,49169,TCP,5,431,0.001,86.2,0.26,1.02
1776293728.5318174,128.192.0.1,172.20.211.225,53,53684,TCP,5,725,0.001,145.0,0.26,1.02
1776293728.5318174,172.20.211.225,74.125.136.100,65071,443,UDP,13,6447,0.0523,495.92,4.36,51.3
1776293728.5318174,74.125.136.100,172.20.211.225,443,65071,UDP,16,7214,0.1028,450.88,6.85,50.79
1776293728.5318174,162.247.241.14,172.20.211.225,443,49375,TCP,1,60,0.0,60.0,0.0,0
1776293728.5318174,172.20.211.225,162.247.241.14,49375,443,TCP,1,54,0.0,54.0,0.0,0
1776293728.5318174,172.20.211.225,13.71.55.58,53685,443,TCP,13,9028,1.2169,694.46,101.41,259.38
1776293728.5318174,13.71.55.58,172.20.211.225,443,53685,TCP,19,7473,0.965,393.32,53.61,251.76
1776293728.5318174,172.20.211.225,108.177.122.95,51436,443,UDP,2,335,0.0,167.5,0.0,0.0
1776293728.5318174,108.177.122.95,172.20.211.225,443,51436,UDP,3,357,0.0503,119.0,25.15,50.31
1776293728.5318174,172.20.211.225,162.247.241.14,64396,443,TCP,1,55,0.0,55.0,0.0,0
1776293728.5318174,162.247.241.14,172.20.211.225,443,64396,TCP,1,66,0.0,66.0,0.0,0
1776293728.5318174,172.20.211.225,128.192.0.0,62407,53,UDP,1,91,0.0,91.0,0.0,0
1776293728.5318174,128.192.0.0,172.20.211.225,53,62407,UDP,1,542,0.0,542.0,0.0,0
1776293728.5318174,172.20.211.225,13.71.55.58,53686,443,TCP,12,1939,1.1606,161.58,105.51,253.27
1776293728.5318174,13.71.55.58,172.20.211.225,443,53686,TCP,10,4835,0.959,483.5,106.56,253.78
1776293733.538864,172.64.155.209,172.20.211.225,443,63440,UDP,20,5557,4.8046,277.85,252.87,455.01
1776293733.538864,172.20.211.225,172.64.155.209,63440,443,UDP,34,21696,4.8046,638.12,145.59,455.01
1776293733.538864,13.71.55.58,172.20.211.225,443,53686,TCP,2,156,0.0,78.0,0.0,0.0
1776293733.538864,172.20.211.225,13.71.55.58,53686,443,TCP,1,54,0.0,54.0,0.0,0
1776293733.538864,172.20.211.225,13.71.55.58,53687,443,TCP,12,6893,1.3159,574.42,119.63,253.43
1776293733.538864,13.71.55.58,172.20.211.225,443,53687,TCP,16,5246,1.1123,327.88,74.16,252.76
1776293733.538864,13.107.213.40,172.20.211.225,443,65343,TCP,4,291,0.0,72.75,0.0,0.0
1776293733.538864,172.20.211.225,13.107.213.40,65343,443,TCP,2,108,0.0,54.0,0.0,0.0
1776293733.538864,172.20.211.225,104.18.13.46,53688,80,TCP,4,228,0.0509,57.0,16.98,50.93
1776293733.538864,104.18.13.46,172.20.211.225,80,53688,TCP,2,126,0.0509,63.0,50.93,50.93
1776293733.538864,172.20.211.225,13.71.55.58,53689,443,TCP,13,2048,1.3153,157.54,109.61,304.81
1776293733.538864,172.64.148.235,172.20.211.225,443,61751,TCP,2,138,0.0502,69.0,50.24,50.24
1776293733.538864,172.20.211.225,172.64.148.235,61751,443,TCP,1,82,0.0,82.0,0.0,0
1776293733.538864,13.71.55.58,172.20.211.225,443,53689,TCP,12,4998,1.1127,416.5,101.16,254.2
1776293733.538864,172.20.211.225,104.18.29.130,53005,443,TCP,2,260,0.4564,130.0,456.42,456.42
1776293733.538864,104.18.29.130,172.20.211.225,443,53005,TCP,2,146,0.3555,73.0,355.46,355.46
1776293733.538864,172.20.211.225,13.71.55.58,53690,443,TCP,12,6486,1.3656,540.5,124.14,253.17
1776293733.538864,13.71.55.58,172.20.211.225,443,53690,TCP,15,5180,1.1617,345.33,82.98,253.17
1776293733.538864,172.64.148.235,172.20.211.225,443,52755,TCP,2,138,0.0503,69.0,50.35,50.35
1776293733.538864,172.20.211.225,172.64.148.235,52755,443,TCP,1,82,0.0,82.0,0.0,0
1776293733.538864,172.20.211.225,13.71.55.58,53691,443,TCP,11,1895,0.9091,172.27,90.91,252.74
1776293733.538864,13.71.55.58,172.20.211.225,443,53691,TCP,9,4426,0.6569,491.78,82.12,252.74
1776293738.5449057,150.171.29.11,172.20.211.225,443,61315,TCP,1,60,0.0,60.0,0.0,0
1776293738.5449057,13.71.55.58,172.20.211.225,443,53691,TCP,3,534,0.2013,178.0,100.65,201.3
1776293738.5449057,172.20.211.225,13.71.55.58,53691,443,TCP,2,108,0.2013,54.0,201.3,201.3
1776293738.5449057,172.64.155.209,172.20.211.225,443,63440,UDP,44,12406,4.7516,281.95,110.5,605.05
1776293738.5449057,172.20.211.225,172.64.155.209,63440,443,UDP,72,57858,4.8024,803.58,67.64,605.05
1776293738.5449057,104.18.39.21,172.20.211.225,443,65232,TCP,2,138,0.0,69.0,0.0,0.0
1776293738.5449057,172.20.211.225,104.18.39.21,65232,443,TCP,1,82,0.0,82.0,0.0,0
1776293738.5449057,172.20.211.225,142.251.151.119,59689,443,UDP,1,71,0.0,71.0,0.0,0
1776293738.5449057,142.251.151.119,172.20.211.225,443,59689,UDP,1,67,0.0,67.0,0.0,0
1776293738.5449057,172.20.211.225,104.18.13.46,53692,80,TCP,4,228,0.0511,57.0,17.03,51.1
1776293738.5449057,104.18.13.46,172.20.211.225,80,53692,TCP,2,126,0.0511,63.0,51.1,51.1
1776293743.5525863,172.20.211.225,128.192.0.1,59655,53,TCP,6,383,0.001,63.83,0.21,1.03
1776293743.5525863,172.20.211.225,128.192.0.1,61366,53,TCP,6,383,0.001,63.83,0.21,1.03
1776293743.5525863,172.20.211.225,104.16.116.50,57166,443,TCP,6,724,0.1566,120.67,31.32,105.37
1776293743.5525863,128.192.0.1,172.20.211.225,53,59655,TCP,5,424,0.0,84.8,0.0,0.0
1776293743.5525863,128.192.0.1,172.20.211.225,53,61366,TCP,5,700,0.001,140.0,0.26,1.03
